pitcher,season,ground,fly,line,bip,GB_percent,FB_percent,LD_percent
mcdos101,1970,87,61,34,797,0.10915934755332497,0.07653701380175659,0.04265997490589712
mcgid101,1970,57,28,9,433,0.13163972286374134,0.06466512702078522,0.020785219399538105
mcglj101,1970,95,59,21,703,0.13513513513513514,0.08392603129445235,0.029871977240398292
mcgrt001,1970,35,57,5,261,0.13409961685823754,0.21839080459770116,0.019157088122605363
mclad101,1970,26,50,22,300,0.08666666666666667,0.16666666666666666,0.07333333333333333
mcmad102,1970,26,30,4,268,0.09701492537313433,0.11194029850746269,0.014925373134328358
mcnad102,1970,116,100,36,973,0.11921891058581706,0.10277492291880781,0.03699897225077081
mcqum103,1970,16,17,8,195,0.08205128205128205,0.08717948717948718,0.041025641025641026
mcran101,1970,16,5,6,100,0.16,0.05,0.06
merrj102,1970,73,122,38,803,0.09090909090909091,0.1519302615193026,0.047322540473225407
messa101,1970,53,55,16,528,0.10037878787878787,0.10416666666666667,0.030303030303030304
meyeb102,1970,5,3,0,56,0.08928571428571429,0.05357142857142857,0.0
mikkp101,1970,20,10,12,179,0.11173184357541899,0.055865921787709494,0.0670391061452514
millb106,1970,59,30,24,369,0.15989159891598917,0.08130081300813008,0.06504065040650407
milld107,1970,1,0,2,15,0.06666666666666667,0.0,0.13333333333333333
mings101,1970,8,4,2,59,0.13559322033898305,0.06779661016949153,0.03389830508474576
moelj101,1970,37,43,8,455,0.08131868131868132,0.0945054945054945,0.017582417582417582
molor101,1970,0,2,0,4,0.0,0.5,0.0
monta103,1970,11,10,4,81,0.13580246913580246,0.12345679012345678,0.04938271604938271
moorb101,1970,4,0,1,34,0.11764705882352941,0.0,0.029411764705882353
moorb105,1970,89,47,12,472,0.1885593220338983,0.09957627118644068,0.025423728813559324
moosb101,1970,99,38,42,604,0.16390728476821192,0.06291390728476821,0.0695364238410596
mored103,1970,41,19,17,395,0.10379746835443038,0.04810126582278481,0.043037974683544304
morer101,1970,3,3,5,29,0.10344827586206896,0.10344827586206896,0.1724137931034483
morrj106,1970,28,14,16,236,0.11864406779661017,0.059322033898305086,0.06779661016949153
mortc102,1970,94,105,30,909,0.1034103410341034,0.11551155115511551,0.033003300330033
murpd105,1970,57,39,10,261,0.21839080459770116,0.14942528735632185,0.038314176245210725
murpt101,1970,127,47,26,732,0.17349726775956284,0.06420765027322405,0.03551912568306011
nagym101,1970,72,32,64,435,0.16551724137931034,0.0735632183908046,0.1471264367816092
nashj101,1970,49,40,9,665,0.07368421052631578,0.06015037593984962,0.013533834586466165
navaj101,1970,2,11,2,75,0.02666666666666667,0.14666666666666667,0.02666666666666667
neibg101,1970,6,8,1,39,0.15384615384615385,0.20512820512820512,0.02564102564102564
nelsj102,1970,18,14,12,210,0.08571428571428572,0.06666666666666667,0.05714285714285714
nelsr101,1970,3,0,0,38,0.07894736842105263,0.0,0.0
niekj001,1970,67,62,55,710,0.09436619718309859,0.08732394366197183,0.07746478873239436
niekp001,1970,71,69,20,698,0.1017191977077364,0.0988538681948424,0.02865329512893983
nolag101,1970,87,118,11,799,0.10888610763454318,0.1476846057571965,0.01376720901126408
norij101,1970,5,6,0,72,0.06944444444444445,0.08333333333333333,0.0
normf101,1970,18,31,3,196,0.09183673469387756,0.15816326530612246,0.015306122448979591
nye-r101,1970,18,14,11,189,0.09523809523809523,0.07407407407407407,0.0582010582010582
nymaj101,1970,3,0,0,21,0.14285714285714285,0.0,0.0
odomj101,1970,72,23,10,478,0.1506276150627615,0.04811715481171548,0.02092050209205021
odonj101,1970,24,10,6,156,0.15384615384615385,0.0641025641025641,0.038461538461538464
orild101,1970,8,2,4,78,0.10256410256410256,0.02564102564102564,0.05128205128205128
osind101,1970,1,0,1,15,0.06666666666666667,0.0,0.06666666666666667
ostec103,1970,98,40,38,902,0.10864745011086474,0.04434589800443459,0.04212860310421286
osted101,1970,1,2,2,23,0.043478260869565216,0.08695652173913043,0.08695652173913043
otood101,1970,4,3,0,12,0.3333333333333333,0.25,0.0
palmj001,1970,77,104,49,1011,0.076162215628091,0.10286844708209693,0.04846686449060336
palml101,1970,33,53,10,291,0.1134020618556701,0.18213058419243985,0.03436426116838488
pappm101,1970,47,73,18,582,0.08075601374570447,0.1254295532646048,0.030927835051546393
pascc102,1970,3,4,3,43,0.06976744186046512,0.09302325581395349,0.06976744186046512
pattd102,1970,25,20,17,243,0.102880658436214,0.0823045267489712,0.06995884773662552
pattm101,1970,84,82,28,699,0.12017167381974249,0.11731044349070101,0.04005722460658083
paulm101,1970,25,21,11,262,0.09541984732824428,0.08015267175572519,0.04198473282442748
penaj101,1970,14,21,5,180,0.07777777777777778,0.11666666666666667,0.027777777777777776
penao101,1970,21,11,7,113,0.18584070796460178,0.09734513274336283,0.061946902654867256
perrg101,1970,117,54,17,1013,0.11549851924975321,0.05330700888450148,0.01678183613030602
perrj102,1970,78,83,68,908,0.08590308370044053,0.09140969162995595,0.07488986784140969
perrr101,1970,66,25,25,374,0.17647058823529413,0.06684491978609626,0.06684491978609626
petef101,1970,112,52,57,859,0.13038416763678695,0.06053550640279395,0.06635622817229336
peteg101,1970,101,51,91,695,0.14532374100719425,0.07338129496402877,0.13093525179856116
peter103,1970,0,0,0,12,0.0,0.0,0.0
phile103,1970,8,5,11,70,0.11428571428571428,0.07142857142857142,0.15714285714285714
phoet101,1970,42,21,13,422,0.0995260663507109,0.04976303317535545,0.030805687203791468
pinah101,1970,28,19,5,226,0.12389380530973451,0.084070796460177,0.022123893805309734
pitls101,1970,20,22,1,274,0.072992700729927,0.08029197080291971,0.0036496350364963502
pizaj101,1970,6,4,2,47,0.1276595744680851,0.0851063829787234,0.0425531914893617
pridb101,1970,28,27,8,245,0.11428571428571428,0.11020408163265306,0.0326530612244898
puenm101,1970,2,8,2,63,0.031746031746031744,0.12698412698412698,0.031746031746031744
queem102,1970,18,30,4,183,0.09836065573770492,0.16393442622950818,0.02185792349726776
ray-j101,1970,30,37,4,314,0.09554140127388536,0.1178343949044586,0.012738853503184714
raymc101,1970,21,18,6,244,0.0860655737704918,0.07377049180327869,0.02459016393442623
rebef101,1970,62,26,4,491,0.12627291242362526,0.05295315682281059,0.008146639511201629
reedb102,1970,28,2,8,156,0.1794871794871795,0.01282051282051282,0.05128205128205128
reedh102,1970,50,20,4,277,0.18050541516245489,0.07220216606498195,0.01444043321299639
reedr001,1970,37,31,10,447,0.08277404921700224,0.06935123042505593,0.02237136465324385
regap101,1970,39,20,12,252,0.15476190476190477,0.07936507936507936,0.047619047619047616
renks101,1970,60,66,23,683,0.08784773060029283,0.09663250366032211,0.03367496339677892
reusj001,1970,49,47,9,415,0.1180722891566265,0.11325301204819277,0.021686746987951807
reyna101,1970,7,3,2,46,0.15217391304347827,0.06521739130434782,0.043478260869565216
richp102,1970,12,8,5,121,0.09917355371900827,0.06611570247933884,0.04132231404958678
riddd102,1970,2,2,4,27,0.07407407407407407,0.07407407407407407,0.14814814814814814
rittj101,1970,12,1,0,79,0.1518987341772152,0.012658227848101266,0.0
robed101,1970,59,55,13,594,0.09932659932659933,0.09259259259259259,0.021885521885521887
robej102,1970,6,5,0,52,0.11538461538461539,0.09615384615384616,0.0
rober101,1970,61,29,4,590,0.10338983050847457,0.04915254237288136,0.006779661016949152
rodrr101,1970,18,32,3,224,0.08035714285714286,0.14285714285714285,0.013392857142857142
rolaj101,1970,14,13,4,130,0.1076923076923077,0.1,0.03076923076923077
romov101,1970,53,26,42,343,0.15451895043731778,0.07580174927113703,0.12244897959183673
rookj101,1970,85,46,44,648,0.13117283950617284,0.07098765432098765,0.06790123456790123
rossg102,1970,20,14,4,195,0.10256410256410256,0.07179487179487179,0.020512820512820513
roung101,1970,4,1,0,25,0.16,0.04,0.0
ryann001,1970,44,72,17,334,0.1317365269461078,0.2155688622754491,0.05089820359281437
sader101,1970,37,132,25,433,0.08545034642032333,0.30484988452655887,0.057736720554272515
sandk101,1970,34,16,15,264,0.12878787878787878,0.06060606060606061,0.056818181818181816
santa101,1970,44,25,10,262,0.16793893129770993,0.09541984732824428,0.03816793893129771
santj101,1970,3,8,8,42,0.07142857142857142,0.19047619047619047,0.19047619047619047
saund101,1970,4,2,4,49,0.08163265306122448,0.04081632653061224,0.08163265306122448
schef102,1970,32,16,19,198,0.16161616161616163,0.08080808080808081,0.09595959595959595
seavt001,1970,101,269,42,788,0.1281725888324873,0.3413705583756345,0.0532994923857868
secrd101,1970,9,6,1,48,0.1875,0.125,0.020833333333333332
segud101,1970,40,40,23,494,0.08097165991902834,0.08097165991902834,0.0465587044534413
selmd101,1970,64,41,15,329,0.1945288753799392,0.12462006079027356,0.04559270516717325
sembc101,1970,4,1,1,26,0.15384615384615385,0.038461538461538464,0.038461538461538464
shelj101,1970,46,41,18,379,0.12137203166226913,0.10817941952506596,0.047493403693931395
shorc102,1970,75,96,44,645,0.11627906976744186,0.14883720930232558,0.06821705426356589
siebs101,1970,114,61,88,679,0.16789396170839468,0.0898379970544919,0.12960235640648013
simpw101,1970,50,69,10,506,0.09881422924901186,0.13636363636363635,0.019762845849802372
singb101,1970,14,33,17,291,0.048109965635738834,0.1134020618556701,0.058419243986254296
siskt101,1970,26,4,5,115,0.22608695652173913,0.034782608695652174,0.043478260869565216
sparj101,1970,9,2,1,89,0.10112359550561797,0.02247191011235955,0.011235955056179775
spins101,1970,4,5,1,47,0.0851063829787234,0.10638297872340426,0.02127659574468085
splip001,1970,12,4,1,30,0.4,0.13333333333333333,0.03333333333333333
stanl101,1970,28,26,15,177,0.15819209039548024,0.14689265536723164,0.0847457627118644
stepj103,1970,3,2,1,23,0.13043478260869565,0.08695652173913043,0.043478260869565216
stonb101,1970,88,59,23,604,0.1456953642384106,0.09768211920529801,0.0380794701986755
stong102,1970,61,47,24,675,0.09037037037037036,0.06962962962962962,0.035555555555555556
stotm101,1970,157,65,63,900,0.17444444444444446,0.07222222222222222,0.07
stram101,1970,8,5,0,55,0.14545454545454545,0.09090909090909091,0.0
stroj102,1970,19,15,10,227,0.08370044052863436,0.06607929515418502,0.04405286343612335
suchd101,1970,15,18,1,142,0.1056338028169014,0.1267605633802817,0.007042253521126761
suttd001,1970,68,77,31,782,0.08695652173913043,0.09846547314578005,0.03964194373401535
talbf101,1970,1,0,0,6,0.16666666666666666,0.0,0.0
tatuk101,1970,27,33,6,270,0.1,0.12222222222222222,0.022222222222222223
taylc101,1970,39,44,7,398,0.09798994974874371,0.11055276381909548,0.017587939698492462
taylr101,1970,23,57,12,226,0.10176991150442478,0.252212389380531,0.05309734513274336
tianl101,1970,27,29,16,288,0.09375,0.10069444444444445,0.05555555555555555
timmt101,1970,33,18,10,290,0.11379310344827587,0.06206896551724138,0.034482758620689655
torrm001,1970,59,71,25,580,0.10172413793103448,0.12241379310344827,0.04310344827586207
twitw101,1970,0,0,0,4,0.0,0.0,0.0
vancs101,1970,45,54,18,393,0.11450381679389313,0.13740458015267176,0.04580152671755725
vealb101,1970,57,25,37,592,0.09628378378378379,0.04222972972972973,0.0625
verbj101,1970,3,2,2,56,0.05357142857142857,0.03571428571428571,0.03571428571428571
wagng101,1970,19,5,16,136,0.13970588235294118,0.03676470588235294,0.11764705882352941
walkl101,1970,69,16,33,484,0.14256198347107438,0.03305785123966942,0.06818181818181818
washr101,1970,40,16,5,245,0.16326530612244897,0.0653061224489796,0.02040816326530612
waslg101,1970,31,19,12,239,0.1297071129707113,0.0794979079497908,0.0502092050209205
watte101,1970,25,12,7,159,0.15723270440251572,0.07547169811320754,0.0440251572327044
weavf101,1970,41,45,8,171,0.23976608187134502,0.2631578947368421,0.04678362573099415
wegem101,1970,36,40,14,350,0.10285714285714286,0.11428571428571428,0.04
wenzf101,1970,14,17,6,93,0.15053763440860216,0.1827956989247312,0.06451612903225806
wilcm001,1970,10,9,3,81,0.12345679012345678,0.1111111111111111,0.037037037037037035
wilhh101,1970,22,27,6,237,0.09282700421940929,0.11392405063291139,0.02531645569620253
willr102,1970,33,5,2,198,0.16666666666666666,0.025252525252525252,0.010101010101010102
wills102,1970,39,48,22,351,0.1111111111111111,0.13675213675213677,0.06267806267806268
wilsb101,1970,31,16,9,179,0.17318435754189945,0.0893854748603352,0.05027932960893855
wilsd102,1970,45,53,16,624,0.07211538461538461,0.08493589743589744,0.02564102564102564
wilse102,1970,41,54,24,517,0.07930367504835589,0.10444874274661509,0.04642166344294004
wiser101,1970,106,114,43,766,0.13838120104438642,0.14882506527415143,0.05613577023498695
wolfw101,1970,4,1,0,11,0.36363636363636365,0.09090909090909091,0.0
womad101,1970,0,0,0,8,0.0,0.0,0.0
woodd102,1970,15,10,4,103,0.14563106796116504,0.0970873786407767,0.038834951456310676
woodw103,1970,93,54,20,378,0.24603174603174602,0.14285714285714285,0.05291005291005291
wrigc102,1970,110,69,32,865,0.12716763005780346,0.07976878612716763,0.03699421965317919
wrigk101,1970,26,11,13,163,0.15950920245398773,0.06748466257668712,0.07975460122699386
wynnb102,1970,31,24,3,161,0.19254658385093168,0.14906832298136646,0.018633540372670808
yorkj101,1970,3,7,1,21,0.14285714285714285,0.3333333333333333,0.047619047619047616
zeppb101,1970,101,39,23,518,0.19498069498069498,0.07528957528957529,0.0444015444015444
abert101,1971,30,15,10,234,0.1282051282051282,0.0641025641025641,0.042735042735042736
acose101,1970,1,0,1,11,0.09090909090909091,0.0,0.09090909090909091
acose101,1971,16,12,3,157,0.10191082802547771,0.07643312101910828,0.01910828025477707
akerj102,1971,29,10,10,183,0.15846994535519127,0.0546448087431694,0.0546448087431694
alexd001,1971,46,30,12,340,0.13529411764705881,0.08823529411764706,0.03529411764705882
allel101,1971,42,21,11,271,0.15498154981549817,0.07749077490774908,0.04059040590405904
arlis101,1971,80,84,31,715,0.11188811188811189,0.11748251748251748,0.043356643356643354
arror101,1971,9,3,1,43,0.20930232558139536,0.06976744186046512,0.023255813953488372
austr101,1971,8,5,3,69,0.11594202898550725,0.07246376811594203,0.043478260869565216
bahns101,1971,106,55,40,786,0.13486005089058525,0.06997455470737914,0.05089058524173028
baldj101,1970,11,3,1,51,0.21568627450980393,0.058823529411764705,0.0196078431372549
ballm101,1971,10,5,6,107,0.09345794392523364,0.04672897196261682,0.056074766355140186
barbs101,1971,4,1,6,37,0.10810810810810811,0.02702702702702703,0.16216216216216217
barbs102,1971,38,18,14,264,0.14393939393939395,0.06818181818181818,0.05303030303030303
barrj101,1971,7,4,1,120,0.058333333333333334,0.03333333333333333,0.008333333333333333
bearl101,1971,7,0,1,15,0.4666666666666667,0.0,0.06666666666666667
bellj101,1971,6,1,1,44,0.13636363636363635,0.022727272727272728,0.022727272727272728
blass101,1971,73,63,53,841,0.08680142687277051,0.07491082045184304,0.06302021403091558
blasw101,1971,46,23,12,534,0.08614232209737828,0.04307116104868914,0.02247191011235955
bluev001,1971,75,76,49,820,0.09146341463414634,0.09268292682926829,0.05975609756097561
blylb001,1971,91,54,44,817,0.11138310893512852,0.06609547123623011,0.05385556915544676
bolib101,1971,26,20,28,222,0.11711711711711711,0.09009009009009009,0.12612612612612611
bonhb101,1971,26,21,12,184,0.14130434782608695,0.11413043478260869,0.06521739130434782
borbp101,1971,1,1,1,10,0.1,0.1,0.1
bosmd101,1971,96,72,22,776,0.12371134020618557,0.09278350515463918,0.028350515463917526
boswd101,1971,8,10,2,101,0.07920792079207921,0.09900990099009901,0.019801980198019802
bradt102,1971,78,49,25,900,0.08666666666666667,0.05444444444444444,0.027777777777777776
branb102,1971,53,18,18,268,0.19776119402985073,0.06716417910447761,0.06716417910447761
bretk101,1971,23,8,22,164,0.1402439024390244,0.04878048780487805,0.13414634146341464
brewj102,1971,28,18,11,223,0.12556053811659193,0.08071748878923767,0.04932735426008968
briln101,1971,52,45,24,465,0.11182795698924732,0.0967741935483871,0.05161290322580645
brobp101,1971,35,41,14,365,0.0958904109589041,0.11232876712328767,0.038356164383561646
browj109,1971,13,18,6,165,0.07878787878787878,0.10909090909090909,0.03636363636363636
bryar101,1971,43,19,5,467,0.09207708779443255,0.04068522483940043,0.010706638115631691
bunkw101,1971,5,5,6,108,0.046296296296296294,0.046296296296296294,0.05555555555555555
bunnj101,1971,54,36,14,372,0.14516129032258066,0.0967741935483871,0.03763440860215054
burbb101,1971,3,1,0,14,0.21428571428571427,0.07142857142857142,0.0
burgt001,1971,30,16,20,280,0.10714285714285714,0.05714285714285714,0.07142857142857142
cainl101,1971,55,36,28,406,0.1354679802955665,0.08866995073891626,0.06896551724137931
caldm001,1971,1,1,2,18,0.05555555555555555,0.05555555555555555,0.1111111111111111
cambf101,1970,14,19,2,121,0.11570247933884298,0.15702479338842976,0.01652892561983471
camps102,1971,1,0,0,14,0.07142857142857142,0.0,0.0
carls001,1971,86,116,33,873,0.09851088201603665,0.13287514318442153,0.037800687285223365
carrc103,1971,38,15,17,274,0.1386861313868613,0.05474452554744526,0.06204379562043796
carrd104,1971,24,10,7,270,0.08888888888888889,0.037037037037037035,0.025925925925925925
chamb101,1971,51,30,20,356,0.14325842696629212,0.08426966292134831,0.056179775280898875
chand102,1971,40,16,16,282,0.14184397163120568,0.05673758865248227,0.05673758865248227
clarr104,1971,19,10,3,132,0.14393939393939395,0.07575757575757576,0.022727272727272728
clevr101,1971,79,72,22,726,0.10881542699724518,0.09917355371900827,0.030303030303030304
clont101,1971,35,23,18,294,0.11904761904761904,0.0782312925170068,0.061224489795918366
closa101,1971,13,5,3,94,0.13829787234042554,0.05319148936170213,0.031914893617021274
colbv101,1971,58,27,11,462,0.12554112554112554,0.05844155844155844,0.023809523809523808
colej102,1971,97,65,32,818,0.11858190709046455,0.07946210268948656,0.039119804400977995
colsl101,1970,0,0,0,6,0.0,0.0,0.0
cookr101,1971,9,8,5,89,0.10112359550561797,0.0898876404494382,0.056179775280898875
coomd101,1971,26,11,11,205,0.12682926829268293,0.05365853658536585,0.05365853658536585
corbr101,1971,52,32,23,445,0.11685393258426967,0.07191011235955057,0.051685393258426963
corkm101,1971,10,2,2,33,0.30303030303030304,0.06060606060606061,0.06060606060606061
cox-c101,1971,39,34,12,444,0.08783783783783784,0.07657657657657657,0.02702702702702703
cuelm101,1971,102,95,46,1009,0.10109018830525272,0.09415262636273539,0.04558969276511397
culpr101,1971,102,69,85,780,0.13076923076923078,0.08846153846153847,0.10897435897435898
culvg101,1971,32,19,8,297,0.10774410774410774,0.06397306397306397,0.026936026936026935
